movieId,title,genres,rating,overview,cast,crew,keywords,combined
111,Taxi Driver (1976),"['crime', 'drama', 'thriller']",4.076663846972467,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.","['robertdeniro', 'cybillshepherd', 'harveykeitel', 'jodiefoster', 'peterboyle']",['martinscorsese'],"['vietnamveteran', 'taxi', 'obsession', 'drugdealer', 'nightshift', 'vigilante', 'alienation', 'misanthrope', 'shottodeath', 'illegalprostitution', 'loner']",crime drama thriller vietnamveteran taxi obsession drugdealer nightshift vigilante alienation misanthrope shottodeath illegalprostitution loner robertdeniro cybillshepherd harveykeitel jodiefoster peterboyle martinscorsese
112,Rumble in the Bronx (Hont faan kui) (1995),"['action', 'adventure', 'comedy', 'crime']",3.40522424439389,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.","['jackiechan', 'anitamui', 'françoiseyip', 'billtung', 'marcakerstream']",['stanleytong'],"['newyork', 'martialarts', 'supermarket', 'gangwar', 'disabledchild', 'gang', 'wedding', 'diamond', 'bronx', 'duringcreditsstinger']",action adventure comedy crime newyork martialarts supermarket gangwar disabledchild gang wedding diamond bronx duringcreditsstinger jackiechan anitamui françoiseyip billtung marcakerstream stanleytong
122,Boomerang (1992),"['comedy', 'romance']",2.8564931783729155,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.","['eddiemurphy', 'robingivens', 'halleberry', 'davidalangrier', 'gracejones']",['reginaldhudlin'],"['roleofwomen', 'ladykiller', 'success', ""ladies'man"", 'chefin', 'casanova', 'womanizer']",comedy romance roleofwomen ladykiller success ladies'man chefin casanova womanizer eddiemurphy robingivens halleberry davidalangrier gracejones reginaldhudlin
125,Flirting With Disaster (1996),['comedy'],3.731448275862069,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).","['benstiller', 'patriciaarquette', 'téaleoni', 'marytylermoore', 'alanalda']",['davido.russell'],"['lsd', 'lookingforbirthparents', 'half-brother', 'independentfilm']",comedy lsd lookingforbirthparents half-brother independentfilm benstiller patriciaarquette téaleoni marytylermoore alanalda davido.russell
132,Jade (1995),['thriller'],2.7699724517906334,"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.","['davidcaruso', 'lindafiorentino', 'chazzpalminteri', 'michaelbiehn', 'richardcrenna']",['williamfriedkin'],"['callgirl', 'sanfrancisco', 'investigation', 'murder']",thriller callgirl sanfrancisco investigation murder davidcaruso lindafiorentino chazzpalminteri michaelbiehn richardcrenna williamfriedkin
140,Up Close and Personal (1996),"['drama', 'romance']",3.289265201029907,"Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...","['robertredford', 'michellepfeiffer', 'stockardchanning', 'joemantegna', 'katenelligan']",['jonavnet'],"['miami', 'television', 'career', 'vitaminb', 'reporter']",drama romance miami television career vitaminb reporter robertredford michellepfeiffer stockardchanning joemantegna katenelligan jonavnet
144,"Brothers McMullen, The (1995)",['comedy'],3.4652424175337613,"Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s. Directed, written, produced by and starring Edward Burns.","['sharialbert', 'maxinebahns', 'catharinebolz', 'conniebritton', 'edwardburns']",['edwardburns'],"['love', 'independentfilm', 'bestfriend', 'truelove', 'irishcatholic']",comedy love independentfilm bestfriend truelove irishcatholic sharialbert maxinebahns catharinebolz conniebritton edwardburns edwardburns
145,Bad Boys (1995),"['action', 'comedy', 'crime', 'drama', 'thriller']",3.282547014186737,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.","['willsmith', 'martinlawrence', 'téaleoni', 'tchékykaryo', 'joepantoliano']",['michaelbay'],"['miami', 'detective', 'handcuffs', 'airport', 'mexicanstandoff', 'stripclub', 'witnessprotection', 'carcrash', 'internalaffairs', 'gunfight', 'explosion', 'brutality', 'footchase', 'carchase', 'druglord', 'hangar', 'loosecannon', 'bust', 'referencetoskittles', 'blackcop', 'badge', 'actionhero', 'corruptcop']",action comedy crime drama thriller miami detective handcuffs airport mexicanstandoff stripclub witnessprotection carcrash internalaffairs gunfight explosion brutality footchase carchase druglord hangar loosecannon bust referencetoskittles blackcop badge actionhero corruptcop willsmith martinlawrence téaleoni tchékykaryo joepantoliano michaelbay
150,Apollo 13 (1995),"['adventure', 'drama', 'imax']",3.8782087951376476,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.","['tomhanks', 'billpaxton', 'kevinbacon', 'garysinise', 'edharris']",['ronhoward'],"['moon', 'florida', 'nasa', 'spaceman', 'raceagainsttime', 'houston', 'basedontruestory', 'space', 'rescue', 'survival', 'disaster', 'explosion', 'astronaut', 'imax', 'saturnvrocket', 'courage', 'hypothermia', 'apolloprogram', 'capekennedy', 'lunarmission', 'spacecraftaccident']",adventure drama imax moon florida nasa spaceman raceagainsttime houston basedontruestory space rescue survival disaster explosion astronaut imax saturnvrocket courage hypothermia apolloprogram capekennedy lunarmission spacecraftaccident tomhanks billpaxton kevinbacon garysinise edharris ronhoward
151,Rob Roy (1995),"['action', 'drama', 'romance', 'war']",3.5291420578178427,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.","['liamneeson', 'jessicalange', 'johnhurt', 'timroth', 'ericstoltz']",['michaelcaton-jones'],"['scotland', 'biography', '18thcentury', 'highlands', 'violentman']",action drama romance war scotland biography 18thcentury highlands violentman liamneeson jessicalange johnhurt timroth ericstoltz michaelcaton-jones
153,Batman Forever (1995),"['action', 'adventure', 'comedy', 'crime']",2.8626870324189526,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.","['valkilmer', 'tommyleejones', 'jimcarrey', 'nicolekidman', ""chriso'donnell""]",['joelschumacher'],"['riddle', 'dccomics', 'rose', 'gothamcity', 'partner', 'superhero', 'robin', 'brokenneck', 'psychologist', 'violence', 'criminal', 'districtattorney', 'millionaire', 'fallingdownstairs', 'tiedup', 'tommygun', 'beretta', 'knockedout', 'superpowers', 'disfigurement', 'fatherfigure']",action adventure comedy crime riddle dccomics rose gothamcity partner superhero robin brokenneck psychologist violence criminal districtattorney millionaire fallingdownstairs tiedup tommygun beretta knockedout superpowers disfigurement fatherfigure valkilmer tommyleejones jimcarrey nicolekidman chriso'donnell joelschumacher
158,Casper (1995),"['adventure', 'children']",2.9121569989579714,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.","['christinaricci', 'billpullman', 'cathymoriarty', 'ericidle', 'joenipote']",['bradsilberling'],"['halloween', 'friendship', 'supernatural', 'afterlife', 'friends', 'danger', 'ghost', 'disorder', 'youngheroes', 'imaginary', 'supernaturalability', 'mischievouschildren']",adventure children halloween friendship supernatural afterlife friends danger ghost disorder youngheroes imaginary supernaturalability mischievouschildren christinaricci billpullman cathymoriarty ericidle joenipote bradsilberling
160,Congo (1995),"['action', 'adventure', 'mystery', 'sci-fi']",2.6030558958158725,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.","['lauralinney', 'dylanwalsh', 'erniehudson', 'timcurry', 'grantheslov']",['frankmarshall'],"['gorilla', 'kongo', 'diamondmine', 'diamond']",action adventure mystery sci-fi gorilla kongo diamondmine diamond lauralinney dylanwalsh erniehudson timcurry grantheslov frankmarshall
161,Crimson Tide (1995),"['drama', 'thriller', 'war']",3.7449347051840127,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.","['denzelwashington', 'genehackman', 'mattcraven', 'georgedzundza', 'viggomortensen']",['tonyscott'],"['submarine', 'mutiny', 'russia', 'missile', 'nuclearmissile', 'embassy', 'u.s.navy', 'battleforpower', 'torpedo', 'military', 'moraldilemma', 'postcoldwar', 'aircraftcarrier', 'chainofcommand', 'launchcode', 'sonar']",drama thriller war submarine mutiny russia missile nuclearmissile embassy u.s.navy battleforpower torpedo military moraldilemma postcoldwar aircraftcarrier chainofcommand launchcode sonar denzelwashington genehackman mattcraven georgedzundza viggomortensen tonyscott
163,Desperado (1995),"['action', 'romance', 'western']",3.4473877626018252,A gunslinger is embroiled in a war with a local drug runner.,"['antoniobanderas', 'salmahayek', 'joaquimdealmeida', 'cheechmarin', 'stevebuscemi']",['robertrodriguez'],"['gunslinger', 'antiterror', 'ambush', 'mexico', 'showdown', 'guitar', 'nudity', 'hitman', 'bartender', 'revenge', 'tragichero', 'shootout', 'mariachi', 'explosion', 'extremeviolence', 'brutality', 'druglord', 'legbrace', 'concealedweapon', 'flashback', 'bookstore']",action romance western gunslinger antiterror ambush mexico showdown guitar nudity hitman bartender revenge tragichero shootout mariachi explosion extremeviolence brutality druglord legbrace concealedweapon flashback bookstore antoniobanderas salmahayek joaquimdealmeida cheechmarin stevebuscemi robertrodriguez
